sales,customer_id,customer_age,purchase_date,product,last_purchase_date,price,seller_id
15,3150,83,2023-06-27,Laptop,2024-02-12,2180.8,145
83,1622,48,2024-06-06,Headphones,2023-07-05,1007.36,150
48,2479,79,2023-10-26,Smartphone,2024-09-21,4310.86,172
86,4037,71,2023-09-23,TV,2024-11-19,512.98,110
21,4385,25,2024-06-03,Smartphone,2023-03-16,4155.88,103
60,4318,59,2024-05-09,TV,2022-09-15,4191.56,181
96,1233,58,2023-10-02,Tablet,2024-02-22,2876.45,186
50,2617,76,2024-12-05,Smartphone,2023-07-17,3165.91,140
23,3691,57,2023-02-22,TV,2022-08-22,1822.18,163
13,3030,39,2024-08-30,Headphones,2022-01-26,4215.84,100
69,4306,41,2024-02-04,TV,2023-06-07,1355.33,188
4,3837,55,2024-02-18,Tablet,2023-01-19,2820.89,108
92,1386,19,2024-08-26,TV,2023-01-28,58.88,138
78,3894,58,2024-10-17,Smartphone,2023-04-07,4702.22,164
72,2634,36,2024-05-03,TV,2024-04-18,4744.07,116
9,1037,19,2024-05-16,Smartphone,2024-01-07,3566.56,166
35,2184,79,2023-11-03,Tablet,2022-04-20,2145.04,186
21,2485,33,2024-02-21,TV,2022-07-25,934.12,100
58,2967,39,2024-05-23,TV,2024-12-30,2487.69,123
18,2472,31,2024-06-13,Tablet,2022-07-29,3967.48,176
97,4188,73,2024-09-29,TV,2022-07-04,3046.1,119
72,1240,82,2024-10-27,Smartphone,2023-08-25,2661.11,163
81,2049,62,2023-01-06,Laptop,2024-01-29,4254.75,119
43,2671,71,2024-02-26,Laptop,2024-01-15,1600.01,175
95,1561,83,2024-03-26,Smartphone,2024-06-09,4306.82,180
98,2999,63,2024-03-02,TV,2023-02-03,2225.29,184
6,1805,50,2024-01-25,Smartphone,2023-06-29,61.95,139
86,2929,67,2023-11-30,Tablet,2024-06-25,3673.11,187
78,3345,39,2024-03-23,Smartphone,2023-11-13,4395.32,129
67,1804,57,2023-12-04,Laptop,2024-09-04,2447.59,122
12,3201,56,2023-03-29,Headphones,2022-11-10,2301.0,122
12,3779,58,2023-09-26,Tablet,2022-08-16,4036.97,155
66,2675,85,2023-03-06,TV,2023-10-20,4429.63,146
2,3515,24,2024-11-08,Smartphone,2024-11-11,4873.38,116
15,3096,88,2023-03-05,Tablet,2023-11-23,1760.97,101
23,2677,21,2023-09-27,Laptop,2022-10-27,2993.71,187
29,1045,76,2024-10-18,TV,2024-07-15,4123.45,132
81,4746,43,2024-01-12,Smartphone,2024-12-09,2682.67,114
96,4356,48,2023-11-25,Smartphone,2024-01-12,2336.17,131
7,3827,86,2024-06-01,TV,2022-03-02,2881.06,133
94,2651,69,2024-09-24,Headphones,2024-11-08,1816.49,159
28,1081,89,2024-02-25,Headphones,2022-11-04,1000.78,185
14,4115,38,2023-11-09,Tablet,2023-06-21,379.82,130
44,4777,33,2023-11-05,Smartphone,2022-03-16,3069.4,114
30,4841,68,2024-10-05,Tablet,2023-08-17,1926.72,119
81,4002,33,2023-07-08,TV,2023-09-01,4420.62,186
32,3320,35,2024-12-21,Tablet,2023-09-04,1153.65,130
70,3441,64,2023-02-11,Smartphone,2024-10-17,1588.02,101
88,2809,73,2024-08-12,Headphones,2024-02-24,4854.01,112
6,1789,45,2023-11-16,Headphones,2022-08-29,2803.64,195
27,1594,73,2024-10-18,TV,2022-01-05,1766.43,115
82,3105,54,2024-03-20,Laptop,2023-05-02,4311.43,114
88,3612,33,2024-01-09,Tablet,2022-12-23,3729.71,124
24,1000,82,2023-10-13,TV,2023-01-29,2887.06,175
34,3263,77,2023-06-20,Headphones,2023-01-04,4451.04,127
40,4388,78,2024-08-27,Smartphone,2022-01-29,515.11,111
47,4299,28,2023-09-20,Smartphone,2024-08-23,2002.75,184
79,2496,83,2024-06-18,Laptop,2022-01-09,4062.22,175
75,4555,49,2023-05-22,Laptop,2022-11-30,1960.42,153
86,1765,36,2023-05-28,Headphones,2024-08-07,4637.35,157
24,1670,73,2024-03-15,Laptop,2022-08-18,804.98,115
65,4358,22,2024-09-19,Laptop,2023-01-28,1716.35,161
18,3558,20,2024-08-15,Smartphone,2024-02-18,2157.43,173
44,2601,45,2024-02-20,Tablet,2023-01-22,3450.46,109
76,1914,89,2023-01-25,Smartphone,2022-04-19,1016.98,165
57,2844,46,2024-09-18,Smartphone,2022-12-05,98.83,190
28,2995,76,2023-04-04,Headphones,2023-07-19,4883.72,151
71,4529,42,2023-11-01,Headphones,2024-04-12,4498.85,129
23,1094,39,2023-07-04,Tablet,2024-11-29,1536.1,196
85,1492,88,2023-10-10,TV,2022-08-10,2443.23,115
34,3812,40,2023-06-04,Laptop,2022-10-24,2470.16,109
11,4069,87,2024-11-16,Laptop,2024-11-18,4352.67,114
86,1149,57,2024-11-15,Smartphone,2024-07-15,3005.45,125
35,2046,31,2024-10-27,Smartphone,2024-09-21,4140.83,160
93,3803,46,2023-01-14,Tablet,2024-09-15,4564.37,114
42,2238,33,2024-10-01,Laptop,2023-04-30,2851.47,105
28,1398,27,2023-12-07,Smartphone,2022-05-10,1463.14,180
82,3457,64,2024-08-26,Smartphone,2022-02-17,2518.6,100
78,3178,21,2024-04-17,Headphones,2024-04-06,4261.8,186
82,1854,29,2023-04-18,TV,2023-08-23,2938.91,197
92,3195,59,2023-11-27,Tablet,2024-02-09,4483.82,134
24,1380,21,2024-06-23,TV,2023-07-25,4482.41,188
8,4180,23,2024-03-14,TV,2023-04-02,1898.13,100
53,1551,31,2024-12-09,Tablet,2024-12-08,2268.16,188
72,4192,52,2024-12-12,Laptop,2023-12-29,3405.67,137
4,1294,64,2024-10-27,Smartphone,2022-10-17,599.77,179
91,2143,75,2024-01-19,Tablet,2023-06-19,2354.51,140
5,1455,82,2024-08-04,Smartphone,2023-03-12,789.46,111
97,2553,36,2023-06-09,Headphones,2024-04-07,4247.38,163
49,1168,74,2024-03-07,TV,2022-09-08,4716.78,109
98,1709,82,2024-01-31,Headphones,2022-08-29,750.67,126
30,2946,30,2024-09-06,TV,2024-07-12,3353.34,138
72,3019,25,2024-05-02,Laptop,2022-11-01,3200.89,170
63,4214,35,2023-07-08,Tablet,2023-07-11,3812.37,169
47,3084,52,2024-02-22,Laptop,2024-10-14,3494.11,144
26,2721,43,2023-12-09,TV,2024-09-17,1124.79,110
57,2284,55,2023-12-27,Headphones,2022-05-12,1491.5,123
37,3278,83,2023-04-19,TV,2024-10-03,867.9,156
98,1253,43,2023-10-28,Laptop,2023-01-11,4609.66,139
7,3376,74,2024-01-03,Laptop,2023-11-18,2633.03,188
40,4974,42,2023-09-12,Headphones,2023-01-06,4882.0,136
92,2320,47,2023-11-12,Headphones,2022-06-04,2274.14,102
39,4027,24,2024-12-05,Laptop,2022-09-02,2785.98,167
62,3057,44,2023-03-12,TV,2023-06-26,3957.0,167
92,3493,28,2023-09-26,TV,2023-11-13,3996.26,100
78,3969,25,2024-05-15,Tablet,2024-06-15,1194.19,193
53,3883,28,2023-07-28,Laptop,2024-05-20,1477.0,178
4,4301,47,2024-04-22,Tablet,2023-11-04,534.14,144
82,4607,32,2023-06-25,Laptop,2022-03-29,4037.05,130
25,3125,73,2023-08-27,Tablet,2022-01-13,3979.61,136
7,4496,52,2024-09-01,Smartphone,2024-05-30,452.23,168
28,3240,56,2024-03-17,TV,2024-09-20,1324.29,142
69,1400,41,2024-08-23,TV,2022-11-16,2276.84,184
67,3156,25,2024-05-06,Smartphone,2022-10-19,2731.81,198
95,3839,60,2023-04-09,Headphones,2023-09-15,2636.59,103
20,2946,59,2023-11-25,Smartphone,2024-02-12,4916.22,170
83,3310,58,2023-11-22,TV,2024-04-19,3832.42,128
11,3376,64,2024-03-20,Laptop,2024-07-12,610.28,199
67,1362,43,2024-10-27,Tablet,2023-02-06,1502.84,198
87,4938,69,2023-10-22,TV,2022-06-07,1759.86,195
7,4449,39,2024-03-17,Smartphone,2023-01-19,1609.98,110
23,4851,22,2023-01-31,Laptop,2023-02-02,3940.43,132
61,4412,32,2023-05-11,TV,2022-02-25,1834.78,152
71,3306,53,2024-12-28,Smartphone,2024-08-27,2487.51,116
34,2358,80,2024-06-10,TV,2024-01-30,2690.6,111
19,1084,66,2024-03-13,Smartphone,2023-04-18,1388.6,100
58,2545,72,2023-11-22,Smartphone,2022-07-13,1647.34,155
9,2824,89,2023-09-24,TV,2024-03-07,3910.99,122
48,4885,77,2023-10-13,Laptop,2024-01-30,4340.08,106
82,4642,74,2023-10-18,TV,2024-03-05,233.55,177
41,1307,46,2024-01-03,TV,2024-04-15,3045.52,140
48,1261,36,2024-04-30,Laptop,2023-11-06,3185.51,152
45,2921,27,2024-07-08,TV,2022-09-23,3699.68,106
25,3844,27,2023-06-17,Tablet,2024-03-04,3484.54,177
78,1630,74,2024-04-15,Tablet,2024-12-30,4393.25,197
25,1679,71,2023-06-19,Tablet,2022-04-01,438.44,165
19,1864,73,2023-12-12,Smartphone,2023-03-21,1972.44,183
39,4772,85,2023-03-19,Headphones,2022-03-18,3921.34,180
79,4523,86,2023-03-26,TV,2022-11-18,4240.57,173
80,4322,72,2024-10-22,Headphones,2023-02-25,1360.6,152
27,3371,86,2023-07-20,Tablet,2023-06-30,2947.16,104
74,3972,89,2024-08-11,Laptop,2022-12-12,944.79,196
63,4300,18,2023-12-27,Tablet,2023-12-16,4261.93,135
68,2725,29,2024-07-18,TV,2023-12-26,3665.63,143
19,2851,52,2023-10-29,Headphones,2023-10-12,1149.22,110
28,4707,50,2023-10-20,Headphones,2023-10-21,3137.68,163
85,4667,42,2023-10-21,Smartphone,2022-05-29,2571.14,120
78,4368,33,2023-04-19,Laptop,2023-02-22,1331.19,103
33,1726,25,2023-12-31,Tablet,2024-11-18,4470.96,188
10,2260,52,2024-08-22,Laptop,2024-02-05,781.8,134
83,4025,63,2024-11-08,TV,2022-03-06,2363.93,134
30,2648,28,2024-05-08,Smartphone,2023-11-07,2934.85,134
22,1216,78,2023-09-24,Tablet,2022-08-12,4126.55,138
3,4904,61,2023-04-03,TV,2023-04-21,793.39,132
82,2269,28,2024-11-15,Laptop,2022-11-22,3065.41,176
75,1447,28,2023-03-05,Smartphone,2022-03-29,82.47,167
48,4918,39,2024-03-03,Tablet,2022-06-07,4121.78,143
2,1318,79,2024-09-29,Laptop,2024-07-28,1211.93,150
76,4041,65,2024-01-03,Tablet,2022-10-09,3618.53,137
54,4503,80,2023-04-15,Smartphone,2023-10-19,3029.3,141
6,4475,68,2023-07-28,Smartphone,2022-06-12,298.13,144
40,2909,62,2024-07-27,Laptop,2024-06-19,956.99,129
93,3084,50,2024-04-18,Tablet,2022-11-27,1375.32,190
94,4647,77,2023-03-02,Headphones,2022-05-24,4439.3,134
2,3778,19,2023-12-12,TV,2024-12-17,2429.98,127
73,4413,30,2023-01-12,Smartphone,2023-03-16,4571.84,140
2,4058,83,2024-04-10,Tablet,2023-05-03,284.88,144
93,4460,74,2024-10-10,Laptop,2024-11-09,82.49,147
97,2057,60,2023-07-14,Laptop,2023-06-20,4743.82,154
74,1038,62,2023-03-15,Smartphone,2024-08-20,3633.39,107
98,2602,48,2024-01-21,Smartphone,2023-12-29,3927.42,125
55,3256,27,2023-05-16,Headphones,2023-10-12,4583.24,197
72,1829,40,2024-07-08,Laptop,2023-10-27,4923.47,128
60,1855,46,2024-03-11,Tablet,2024-09-04,533.68,154
97,4223,48,2023-02-08,TV,2024-05-23,833.54,165
6,3946,35,2024-06-26,TV,2022-06-22,983.44,169
19,4436,28,2024-10-15,Headphones,2024-08-31,4101.17,147
96,4270,64,2023-11-16,Tablet,2022-01-01,1809.97,179
27,3648,20,2024-07-09,TV,2024-11-14,2986.69,106
1,3807,19,2024-11-30,TV,2024-05-29,4283.35,174
33,2858,71,2023-12-19,Tablet,2024-07-26,3431.64,179
40,2102,89,2024-05-28,Tablet,2024-05-22,373.81,105
32,2500,48,2024-04-27,Smartphone,2023-02-13,2256.09,136
69,3481,25,2024-02-20,TV,2024-01-14,384.13,108
17,2820,60,2024-01-05,TV,2023-08-01,2420.28,102
8,1841,65,2023-12-09,Headphones,2022-03-23,1135.55,152
57,3079,19,2023-11-21,Smartphone,2023-08-26,56.48,192
42,4158,39,2024-01-02,Smartphone,2023-07-01,4075.1,107
98,4622,22,2023-12-02,TV,2022-06-26,4848.45,139
9,3440,24,2023-10-23,Laptop,2023-10-18,4822.46,116
87,4684,37,2023-01-24,Laptop,2024-09-14,1530.97,169
35,4315,19,2024-03-17,Tablet,2022-05-21,4152.43,146
71,2255,49,2023-04-14,Smartphone,2022-09-25,3409.95,110
79,3957,20,2024-02-16,TV,2022-05-19,4010.38,109
53,4651,58,2024-07-27,TV,2024-12-06,4238.88,160
54,3239,59,2024-10-26,TV,2024-12-19,4902.38,101
84,2939,62,2023-10-21,Headphones,2023-07-15,801.06,128
25,4611,88,2023-08-31,Laptop,2024-12-20,3860.24,169
67,1269,34,2023-12-08,Headphones,2024-01-01,3684.06,150
62,3785,64,2024-09-24,TV,2022-02-09,1474.29,172
55,3124,86,2023-06-22,TV,2023-03-13,1993.31,165
46,1734,41,2024-02-20,Smartphone,2023-02-10,924.95,167
24,1883,88,2023-04-13,Smartphone,2024-01-14,4570.7,156
98,4238,51,2023-06-09,Laptop,2022-02-07,4402.71,140
46,3331,67,2023-09-14,Tablet,2023-04-13,3089.47,193
22,4775,59,2024-12-14,TV,2022-11-13,2582.57,163
11,2112,50,2024-07-10,Smartphone,2023-09-22,1202.8,103
48,3591,44,2024-07-29,Laptop,2024-03-25,3958.54,100
8,1648,76,2023-07-15,Headphones,2023-06-23,90.61,174
39,2179,36,2024-01-26,TV,2022-07-28,2340.79,106
35,3297,20,2023-03-11,Tablet,2023-05-07,4309.73,181
49,3142,88,2024-11-23,Laptop,2022-10-25,3111.5,107
46,1016,42,2023-09-04,Tablet,2023-08-07,3193.86,193
38,1116,32,2023-11-25,TV,2022-02-27,400.0,178
8,1982,77,2023-06-07,Laptop,2023-01-31,1469.19,157
54,3380,40,2024-11-28,Smartphone,2024-12-21,3385.62,109
37,2846,28,2024-08-07,Tablet,2022-03-28,295.61,165
91,2545,76,2023-02-24,Headphones,2023-09-03,1688.13,178
92,4151,51,2024-04-30,Headphones,2023-10-08,1802.03,121
40,3693,24,2023-08-31,Tablet,2022-10-10,2518.66,151
34,4503,61,2023-12-19,TV,2023-05-29,1843.76,197
96,4274,81,2024-02-14,TV,2024-06-20,2297.88,148
79,3163,40,2024-12-27,TV,2024-04-08,2757.64,166
17,1962,75,2023-01-15,Headphones,2022-06-06,685.32,103
33,4291,37,2023-05-27,Headphones,2022-08-14,943.35,188
47,2276,44,2024-05-04,Smartphone,2024-04-12,4170.93,156
52,4240,77,2024-10-17,TV,2022-09-23,2325.85,168
80,1846,25,2023-01-25,Headphones,2023-04-18,1808.0,175
93,3363,84,2024-09-02,Headphones,2023-02-03,2197.71,152
9,4788,19,2024-11-21,TV,2023-06-12,915.35,154
33,3857,39,2023-11-29,TV,2022-06-23,1237.24,123
60,1371,87,2023-06-23,Headphones,2024-06-08,2601.84,182
93,3807,53,2023-10-17,Tablet,2022-10-18,1826.69,195
77,3924,41,2024-07-23,Headphones,2023-01-16,2403.51,111
21,4024,29,2023-05-25,Smartphone,2023-07-17,791.04,154
58,2606,39,2023-05-02,Laptop,2022-07-05,824.52,146
85,1155,40,2023-01-27,TV,2024-10-25,1950.52,126
69,3661,80,2023-03-07,Smartphone,2022-06-28,1925.35,117
10,4084,47,2023-04-11,Tablet,2023-09-18,4422.5,188
6,3555,36,2024-01-23,Laptop,2023-04-15,215.58,150
13,1464,43,2023-04-04,Headphones,2024-10-01,4964.63,186
65,1782,28,2023-03-08,TV,2024-09-27,4784.79,159
20,1803,37,2023-09-07,Headphones,2024-12-27,2734.14,156
57,1219,73,2023-05-22,Smartphone,2022-04-17,3607.85,166
46,3062,62,2023-09-24,TV,2023-07-25,4679.51,101
8,2773,85,2024-07-05,Headphones,2024-11-20,1293.41,110
10,1116,64,2023-08-03,TV,2023-06-05,1612.37,193
73,3378,75,2024-05-03,Smartphone,2023-10-17,599.08,112
67,3103,27,2024-05-10,Headphones,2022-02-11,2841.04,139
11,2374,39,2024-04-24,Laptop,2023-08-20,839.27,105
12,4203,88,2024-10-04,Tablet,2024-05-13,4657.81,111
10,3018,41,2024-05-04,Headphones,2024-04-27,2186.26,142
25,4297,83,2023-01-01,TV,2022-09-18,4602.45,171
49,1307,78,2023-01-09,Headphones,2023-11-02,1065.24,172
49,4546,24,2024-01-15,TV,2023-11-27,3485.48,103
89,4977,89,2023-05-24,Smartphone,2024-04-08,3255.58,136
11,1221,55,2023-10-29,Tablet,2024-12-26,2028.39,135
62,2196,38,2024-10-11,TV,2022-08-08,4496.8,131
36,4411,25,2024-02-21,Headphones,2024-05-13,2202.27,156
39,1796,45,2023-06-28,Smartphone,2024-12-18,1032.23,111
53,2529,71,2023-10-05,Laptop,2023-04-06,4886.08,117
90,4892,48,2023-05-24,Headphones,2022-10-17,2235.33,160
78,4228,58,2023-12-05,Tablet,2022-07-01,1079.96,130
56,1150,54,2024-04-03,Smartphone,2023-04-11,1849.98,139
1,2720,55,2024-12-02,Headphones,2022-08-12,3086.87,145
56,4249,68,2023-11-27,TV,2023-02-02,2584.54,138
4,2556,54,2023-09-27,TV,2023-03-30,3193.83,162
30,1111,48,2023-07-06,TV,2022-12-29,3326.19,192
12,1682,79,2024-10-27,Headphones,2024-02-15,660.74,154
35,2161,35,2023-06-21,Tablet,2023-11-06,1608.68,139
77,4304,23,2024-02-08,TV,2022-01-03,3756.07,128
52,3379,26,2024-04-12,Headphones,2023-08-16,3269.32,190
31,2565,28,2023-09-04,Headphones,2023-11-22,487.32,110
87,1892,19,2024-06-06,Tablet,2024-04-28,1609.98,196
68,2330,46,2024-07-12,Smartphone,2023-08-29,4660.04,138
52,1160,68,2023-04-21,Smartphone,2023-12-30,4316.96,181
80,2425,86,2023-10-30,Headphones,2022-01-22,3369.68,143
7,4661,40,2024-04-17,Smartphone,2023-02-25,410.68,119
22,1277,24,2023-10-19,Laptop,2022-09-25,3054.92,191
93,4391,73,2023-09-09,Tablet,2023-09-07,110.33,185
75,2556,79,2024-08-10,Headphones,2023-07-22,3322.58,195
56,3944,32,2023-06-24,Smartphone,2024-01-09,3669.5,184
97,1496,70,2023-04-19,Smartphone,2023-10-18,2511.36,126
58,4434,60,2023-12-06,Tablet,2023-06-29,68.84,137
93,2395,52,2023-01-14,TV,2022-06-20,3349.72,189
64,2915,31,2024-11-23,Smartphone,2022-11-01,4107.71,186
12,1654,86,2023-11-18,Tablet,2022-11-30,2950.04,197
7,4107,66,2023-02-12,TV,2024-11-07,3560.53,175
55,1302,35,2024-04-05,Headphones,2023-02-04,497.09,110
62,1437,68,2023-04-12,TV,2024-08-20,3590.84,135
90,3773,18,2024-09-16,Smartphone,2024-05-24,3090.26,131
73,4103,44,2024-12-05,Headphones,2024-08-15,1688.55,161
98,1185,81,2023-01-09,Headphones,2024-05-07,3442.4,115
77,4245,77,2023-05-29,TV,2022-12-01,3245.64,141
55,2589,58,2023-12-04,Headphones,2024-01-22,3017.33,130
36,1672,38,2023-08-12,TV,2023-09-22,955.58,169
89,2273,31,2023-04-20,TV,2023-01-11,1516.3,112
24,2000,37,2023-12-20,TV,2022-03-22,4957.34,135
44,4834,28,2023-03-25,Tablet,2024-06-28,2193.89,174
17,3326,83,2024-07-08,Smartphone,2023-03-26,344.16,110
2,1682,41,2023-03-07,Headphones,2024-10-19,4500.08,147
13,2718,54,2024-01-23,Laptop,2024-07-11,906.01,119
31,4073,41,2024-09-12,Smartphone,2023-11-11,2047.42,128
93,4265,32,2024-09-05,Laptop,2023-11-16,1426.09,118
28,4237,29,2023-05-15,TV,2023-12-31,4821.18,193
60,4830,81,2023-03-27,Headphones,2024-08-21,1921.59,105
27,4058,48,2023-03-25,Smartphone,2022-07-10,3558.15,155
15,1924,70,2023-08-15,Laptop,2024-08-30,3012.0,180
95,4827,89,2023-09-17,Laptop,2024-10-10,262.73,181
79,4181,61,2023-01-20,Laptop,2023-11-11,1952.36,199
33,3427,47,2023-02-04,Smartphone,2022-07-08,1980.61,117
20,3882,52,2024-03-18,Tablet,2023-05-28,4949.67,175
42,1998,38,2023-09-27,TV,2024-10-29,4069.05,141
12,4654,80,2024-02-10,Headphones,2023-08-10,4290.44,159
73,4747,34,2024-05-22,Laptop,2024-04-27,1601.93,155
23,1284,29,2023-10-31,Smartphone,2024-05-10,1678.82,102
72,4958,35,2024-10-31,Laptop,2024-09-22,2602.25,181
96,1420,77,2023-10-12,Smartphone,2022-05-23,3173.52,179
14,3160,84,2024-07-01,Tablet,2023-05-02,3655.05,138
91,4065,32,2023-01-29,Laptop,2022-07-13,4112.97,142
25,3275,33,2024-01-26,Laptop,2023-06-06,4372.35,127
77,2494,39,2024-02-20,Headphones,2024-11-19,171.9,141
85,4884,80,2023-05-22,Smartphone,2024-02-29,3990.67,108
31,1527,48,2024-10-07,Smartphone,2024-12-01,3073.64,183
54,3543,18,2024-10-17,Tablet,2023-02-21,2683.82,117
5,1030,23,2023-12-07,Laptop,2023-11-21,3160.91,188
13,1161,26,2023-09-02,Headphones,2023-01-03,4415.59,120
28,2841,69,2023-01-05,TV,2023-08-21,2749.19,125
43,1704,79,2024-03-24,Headphones,2023-07-14,852.83,122
89,1721,75,2023-09-23,Headphones,2024-03-15,2212.05,109
99,2401,36,2024-05-05,Headphones,2023-12-19,4626.07,143
47,1445,30,2023-08-27,Headphones,2024-05-08,4081.69,112
71,3791,49,2023-09-07,Laptop,2024-04-02,1055.08,152
38,1426,26,2023-10-18,Headphones,2022-11-06,3585.01,136
96,4767,66,2024-06-26,Smartphone,2023-12-04,1318.32,155
67,3551,54,2024-09-23,Smartphone,2023-06-12,1775.26,158
62,2550,48,2023-03-20,Headphones,2023-10-02,2371.14,111
39,2967,48,2024-06-04,Smartphone,2023-11-28,2232.3,199
37,4888,76,2024-03-25,Laptop,2023-08-28,194.94,102
86,1720,72,2024-07-09,TV,2023-10-15,3881.35,113
8,3731,36,2023-05-24,Headphones,2022-11-17,4239.61,134
81,2801,80,2023-04-30,Smartphone,2022-10-31,2678.17,197
52,4603,19,2024-07-18,Smartphone,2023-06-03,906.11,192
91,3629,62,2024-07-30,Laptop,2024-07-15,1277.29,129
33,4591,60,2023-06-25,Laptop,2024-07-29,675.35,170
81,2964,18,2023-03-11,TV,2024-12-15,889.06,165
42,2057,78,2024-09-24,Tablet,2022-07-11,4388.17,117
76,3044,20,2023-07-22,Tablet,2022-01-22,2426.81,125
27,1735,61,2023-06-29,Tablet,2024-04-10,599.52,180
8,3738,24,2024-08-15,TV,2022-03-21,1310.99,145
23,1757,50,2024-07-20,Headphones,2023-03-04,4750.03,111
64,4561,26,2024-11-21,Tablet,2022-04-13,2570.87,157
93,2795,47,2024-09-01,Tablet,2023-12-30,2602.39,156
20,2643,35,2023-04-20,Smartphone,2022-05-22,2651.94,131
16,1753,73,2024-02-28,Smartphone,2024-10-06,602.5,192
17,4494,48,2024-10-26,Headphones,2023-02-07,4853.05,163
80,4539,89,2024-05-17,Laptop,2024-08-13,468.2,173
19,1023,80,2024-02-10,TV,2024-02-09,3515.19,199
8,2239,67,2024-09-28,Tablet,2024-03-29,335.94,165
38,1054,18,2023-04-01,TV,2024-01-10,2245.78,136
38,4097,36,2023-10-21,Smartphone,2022-06-11,4503.41,113
53,2304,81,2024-01-28,TV,2023-08-17,3853.8,109
93,3851,70,2023-02-06,Smartphone,2022-08-04,1706.65,164
90,3374,23,2024-05-31,TV,2023-07-17,2779.17,163
31,1969,34,2024-10-23,Smartphone,2024-07-03,868.11,140
44,3233,63,2023-11-12,TV,2022-09-08,4782.8,120
60,3542,89,2023-06-21,Tablet,2023-12-26,3557.95,168
76,4083,72,2024-02-10,Tablet,2023-11-06,1902.75,108
17,4712,23,2023-09-19,Headphones,2023-01-23,1623.78,108
79,4955,87,2024-04-28,TV,2022-03-26,1231.26,117
73,1433,85,2023-01-27,Laptop,2023-05-30,3943.27,168
39,4992,57,2024-05-09,Headphones,2022-01-05,2201.34,161
42,1207,83,2023-02-24,TV,2022-08-23,1684.58,115
48,1132,26,2023-09-06,Laptop,2023-01-10,4530.85,197
12,2362,28,2023-09-30,Tablet,2022-10-02,793.58,103
96,2219,37,2023-09-16,Tablet,2024-07-01,1355.99,120
89,2285,60,2023-07-10,Tablet,2024-07-12,1756.59,143
18,2305,75,2024-07-28,Laptop,2024-04-20,1336.26,177
79,1368,43,2024-03-21,Smartphone,2023-10-23,2947.75,190
96,4174,55,2024-05-16,TV,2023-09-20,3025.1,175
6,4703,53,2024-09-07,Headphones,2022-01-04,321.01,126
43,2206,72,2024-01-28,Headphones,2023-06-18,765.42,133
35,3470,23,2024-02-12,Tablet,2023-02-10,1032.72,103
98,4080,20,2024-11-03,Smartphone,2022-11-13,398.12,150
54,4628,82,2024-11-13,TV,2023-06-23,667.57,101
62,3291,81,2023-04-19,TV,2022-12-06,1236.27,131
69,1781,75,2024-10-13,Headphones,2023-06-03,1760.82,101
82,3671,75,2024-08-27,Headphones,2024-07-12,3966.98,157
16,1566,35,2023-04-13,Headphones,2023-11-22,1128.63,121
8,4464,40,2023-08-14,TV,2024-08-29,3366.63,118
89,1526,46,2023-12-19,Headphones,2024-08-30,336.51,189
96,1036,40,2023-06-09,TV,2023-09-07,3308.29,119
90,1177,53,2024-02-08,Tablet,2024-12-13,3983.86,199
86,1638,87,2024-12-07,Smartphone,2024-05-06,3043.8,117
31,4700,23,2023-11-20,Headphones,2022-07-30,1046.89,149
10,3899,51,2023-05-25,TV,2023-03-23,1685.52,113
56,1071,61,2024-04-09,Tablet,2022-03-11,4035.65,119
76,3399,61,2023-05-12,Laptop,2024-12-27,2188.26,144
92,3670,44,2023-04-03,Tablet,2022-10-09,1313.41,187
70,2172,69,2023-09-30,Smartphone,2023-04-07,4666.82,146
20,2720,59,2024-12-04,Tablet,2023-01-03,3204.91,156
5,1104,42,2024-06-17,Headphones,2023-01-21,4038.29,130
23,2682,56,2023-07-13,Headphones,2022-02-10,171.28,151
9,1220,56,2023-06-19,Laptop,2023-11-16,1729.72,199
58,2849,29,2024-04-04,TV,2024-09-07,2321.54,178
59,1862,28,2023-01-11,Tablet,2024-02-21,2957.74,145
93,4445,20,2023-06-30,Laptop,2023-11-08,990.36,106
80,3565,39,2023-08-20,Headphones,2023-06-01,2514.87,148
54,4331,21,2023-01-29,TV,2023-11-19,3443.85,122
46,1298,25,2024-06-15,TV,2024-11-11,1762.09,192
22,3908,31,2023-01-05,Smartphone,2022-02-10,3472.64,140
64,1041,31,2024-06-29,Headphones,2022-06-02,1978.79,103
8,1770,33,2023-05-20,TV,2023-07-12,2373.84,194
20,3944,49,2023-01-28,Smartphone,2024-10-29,714.75,181
51,3539,81,2023-04-08,Smartphone,2024-12-06,3273.81,130
78,2462,33,2023-09-19,Headphones,2022-11-26,1160.16,146
39,4854,69,2023-01-19,TV,2024-01-23,4152.81,199
37,4118,36,2023-01-12,TV,2022-01-03,2789.54,117
50,3132,86,2024-06-20,Tablet,2024-02-15,2823.27,173
34,2709,29,2024-06-08,TV,2024-11-25,4566.76,106
75,4129,22,2024-04-09,Smartphone,2024-03-21,878.64,137
33,1990,59,2024-08-10,Laptop,2022-08-31,2674.66,144
31,1710,34,2023-09-16,Headphones,2022-08-07,1941.91,127
54,1208,89,2023-01-24,Laptop,2022-07-20,4833.3,158
44,2271,27,2023-01-08,TV,2023-01-29,3973.93,117
34,2234,33,2023-08-16,Smartphone,2023-08-24,3799.63,194
71,1038,33,2024-01-11,Laptop,2022-09-26,1060.4,108
62,2275,59,2023-05-03,Headphones,2024-04-15,1224.75,115
23,4714,20,2023-03-31,Tablet,2022-05-04,194.45,161
